issue_id,author,issue_type,timestamp,title,body,community
47770,tlemo,pr,2020-11-11T18:42:01Z,Replace kernel resource strings with real .cu source files,"The new setup (as implemented in this PR) has 3 key parts:

1. Build system changes to copy the files from under `.../jit/codegen/cuda/runtime` to the build output location (and also installing them during a full setup)
2. At runtime, detect the location of the library binary (ex. `torch_cuda.so` or `torch_cuda.dll`). See `torchLibPath()` for details.
3. Pass `--include-path=` to NVRTC to point to the right location (relative to the library location from step 2)

After this, we can simply `#include <nvfuser_runtime/foo.cu>` from the generated code.
",pytorch
48283,tlemo,pr,2020-11-20T00:17:43Z,Replace kernel resource strings with real .cu source files,"Convert the NVFUSER's runtime CUDA sources (under `.../jit/codegen/cuda/runtime`) to string literals, then include the headers with the generated literals.
",pytorch
48834,sbrodehl,pr,2020-12-04T11:20:18Z,[tensorboard][writer] Add missing 'dataformats' argument to 'add_image' docs.,"The [torch.utils.tensorboard.SummaryWriter.add_image](https://pytorch.org/docs/stable/_modules/torch/utils/tensorboard/writer.html#SummaryWriter.add_image) is missing the argument `dataformats` in the docs.

This PR adds the missing argument to the docs (analogous to `add_images` docs).
",pytorch
49281,hmaarrfk,pr,2020-12-12T10:02:28Z,Import inttypes,"We needed to import inttypes to get this to compile at conda-forge.

https://github.com/conda-forge/pytorch-cpu-feedstock/pull/21

I hope this helps.",pytorch
49399,chenrui333,pr,2020-12-15T07:38:33Z,Bump bazel to v3.7.1,,pytorch
50000,yqtianust,pr,2021-01-02T11:08:57Z,Fix grammar typo in readme.md,"missing `

",pytorch
50019,NathanHowell,pr,2021-01-03T18:17:36Z,Add support for converting sparse bool tensors to dense,"Fixes #49977 
",pytorch
50033,yqtianust,pr,2021-01-04T06:40:43Z,Fixing error in Readme.md.,"Fix incorrect command in readme.
Fix incorrect url in readme.
Add url for dockerfile.

",pytorch
50168,tlemo,pr,2021-01-06T22:58:03Z,Fixing a few iterator mismatches,"This PR is fixing a few instances where we're trying to compare iterators based on different containers:

https://github.com/pytorch/pytorch/blob/dde5b6e177ec24d34651ffd8df04b4ebdf264e6e/torch/csrc/jit/mobile/import.cpp#L444-L446

`result.metadata()` returns the container by value so the comparison is broken.",pytorch
50353,KumaTea,pr,2021-01-10T17:38:19Z,Fix caffe2 import tools.codegen,"Using `insert` instead of `append` to add torch root directory to `sys.path`, to fix `ModuleNotFoundError: No module named 'tools.codegen'`, as mentioned in #47553
",pytorch
50452,tlemo,pr,2021-01-13T01:30:25Z,Dump torch::jit::AliasDb objects as Graphviz files,"This PR adds a simple debugging helper which exports the AliasDb state as a [GraphViz](http://www.graphviz.org/) graph definition. The generated files can be viewed with any Graphviz viewer (including online based, for example http://viz-js.com)

Usage:

1. Call `AliasDb::dumpToGraphvizFile()` from a debugger. Using gdb for example:
`call aliasDb_->dumpToGraphvizFile(""alias.dot"")`

2. Add explicit calls to `AliasDb::dumpToGraphvizFile()`, which returns `true` if it succeeds.

An example output file is attached: [example.zip](https://github.com/pytorch/pytorch/files/5805840/example.zip)
",pytorch
51067,H1Gdev,pr,2021-01-26T00:19:59Z,Build pytorch_android using Gradle wrapper.,"[Here](https://docs.gradle.org/current/userguide/gradle_wrapper.html), there is the following description.
`The recommended way to execute any Gradle build is with the help of the Gradle Wrapper`

I took a little time to prepare Gradle for `pytorch_android` build. (version etc.)

I think using Gradle wrapper will make `pytorch_android` build more seamless.

Gradle wrapper version: 4.10.3

https://github.com/pytorch/pytorch/blob/250c71121b8ac2ef1899a2414c939d4d45fc2be4/.circleci/scripts/build_android_gradle.sh#L13",pytorch
51757,raziel,pr,2021-02-05T01:09:54Z,Enables backend preprocessing to take place outside of the backend interface,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#51757 Enables backend preprocessing to take place outside of the backend interface**

Enables backend preprocessing to take place outside of the backend interface.

What's new:
* A new definition for backend preprocessing is defined (i.e. BackendPreprocessFunction).
* Registration of the backend's PyTorchBackendInterface interface implementation is augmented to take the BackendPreprocessFunction.
* A new registry is created to handle the BackendPreprocessFunction functions, using the backend's name as key.
* When a BackendPreprocessFunction is used, the  PyTorchBackendInterface's ""preprocess"" method is not added to the LoweredModule. Instead, the BackendPreprocessFunction is called and its output used to set the LoweredModule's __processed_module.


Why?:
These changes are needed to avoid forcing ""preprocessing"" part of the LoweredModule, and in the future of PyTorchBackendInterface.
This is important for Mobile use cases where ""preprocess"" can take the bulk of the compilation process, and thus contain code dependencies that we do not want to bring (or cannot bring) to the Mobile binary.

What didn't change:
* Everything is backwards compatible:
** The existing ""preprocess"" method in PyTorchBackendInterface.
** When backend registration is done without the BackendPreprocessFunction, as before, things work the same way: ""preprocess"" is added to LoweredModule, and invoked through the module's instance of the backend interface.

Longer term, the plan is to refactor existing users to move to the new backend registration.

Differential Revision: [D26261042](https://our.internmc.facebook.com/intern/diff/D26261042/)",pytorch
52015,H1Gdev,pr,2021-02-10T01:06:02Z,Update android/README.md to use Gradle wrapper.,"By PR #51067 has been merged, in build of `pytorch_android`, installation of `Gradle` is no longer required.

Remove `Gradle` related described from README.md.
(and update how to check aar files, too.)",pytorch
52258,raziel,pr,2021-02-14T01:27:53Z,Removes deprecated preprocess method from the backend interface,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#52258 Removes deprecated preprocess method from the backend interface**

Removes deprecated preprocess method from the backend interface.

Preprocessing logic should be now registered along with the backend interface (i.e. PyTorchBackendInterface) via the BackendPreprocessFunction.

Also refactored internal dependencies.

Differential Revision: [D26443479](https://our.internmc.facebook.com/intern/diff/D26443479/)",pytorch
52924,danielgordon10,pr,2021-02-26T17:15:37Z,Fix type hints of the callable arguments for DataLoader,"Fixes https://github.com/pytorch/pytorch/issues/52806

<!-- Reviewable:start -->
---
This change is [<img src=""https://reviewable.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.io/reviews/pytorch/pytorch/52924)
<!-- Reviewable:end -->
",pytorch
53068,raziel,pr,2021-03-01T23:57:31Z,Adds a bool is_available() method to the backend contract,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#53068 Adds a bool is_available() method to the backend contract**

Adds a ```bool is_available()``` method to the backend contract: it returns ```true``` if ```compile()``` and ```execute()``` can be called; ```false``` otherwise.

It is used to implement the following changes in the ```LoweredModule```:
* ```compile()``` in ```__setstate__``` will run if ```is_available()```, else ```__setstate__``` throws an exception (“Backend not available.”).
* ```compile()``` at ```LoweredModule``` creation will run if ```is_available()```, else a WARNING will be thrown.
* ```execute()``` will only be executed if ```is_available()``` returns true; else throws an exception (“Backend not available.”).

The goal of these changes is to ensure we have a well defined behaviour for the different combinations of backend availability on-host and on-target.

More specifically, backends may have different capabilities to compile and/or execute the Module, depending whether this happens on-host (i.e. where the program is being written) or on-target (where the program is being executed).

First of all, we know that ""preprocess"" always takes place, and that only happens on-host at creation time. So, we can assume that any compilation is needed/possible on-host then all of it could be pushed here.

Overall, we want to ensure the following:

**On host**

| compile | execute | Outcome |
| -- | -- | -- |
| No | No | On module creation, LoweredModule is generated, with a warning  (since compilation and execution can still take place on-target). On module load, throws an exception (since execution is not possible). |
| No | Yes | This configuration should not be possible. This assumes the full compiler is not available, even if some work was done in preprocess the program cannot be finalized for execution. |
| Yes | No | In this case, the expectation would be for is_available() to return false, and compilation logic to move into preprocess. |
| Yes | Yes | All good. This is the only case that is_available() should return true. |

**On target**

| compile | execute | Outcome |
| -- | -- | -- |
| No | No | Loading the LoweredModule throws an exception. Since execution is not possible. |
| No | Yes | Basically this is another instance of Yes/Yes: compilation per se may not be possible on device, which means compile() can be called without issue but it is a no-op, and thus is_available should return true. Consequently, loading the LoweredModule: Succeeds, if the preprocessed module is ready for execution. Fails with exception otherwise. |
| Yes | No | This configuration should not be possible. Just putting here for completeness. |
| Yes | Yes | All good. This, along with No/Yes case (because compilation is assumed to have happened on-host, so it's just another instance of Yes/Yes), are the cases where is_available() should return true. |


**Refactoring existing code**
This change also updates other backends (Glow) code, to implement the is_available() method to have the same behaviour as before this change (i.e. always available).

This should not cause backward incompatibilities with already saved models since we're adding a new method to the PyTorchBackendInterface.
Models saved with the old interface that didn't have is_available() will still find the other 2 methods in the bound object (i.e. compile and execute), and the saved LoweredModule logic will be the old one.

**Future**
We plan to use is_available() to implement support for fallback to the PyTorch interpreter.

Differential Revision: [D26615833](https://our.internmc.facebook.com/intern/diff/D26615833/)",pytorch
53106,nihui,pr,2021-03-02T11:43:13Z,Update torch.nn.quantizable.MultiHeadAttention docstring,"Apply the same fix as PR https://github.com/pytorch/pytorch/pull/49950
",pytorch
53694,mrTsjolder,pr,2021-03-10T07:48:21Z,fix SELU gain,"Fixes #24991 

This issue has been wrongly tackled by PR ##50664 in the sense that the [original paper](https://proceedings.neurips.cc/paper/2017/hash/5d44ee6f2c3f71b73125876103c8f6c4-Abstract.html) explicitly requires the variance of initial weights to be `1/fan_in`.
",pytorch
53968,eltociear,pr,2021-03-13T14:32:24Z,Fix typo in torchvision_models.py,"accross -> across
",pytorch
53978,eltociear,pr,2021-03-14T06:18:03Z,[RPC] Fix typo in rref_context.cpp,"untill -> until
",pytorch
54057,mrTsjolder,pr,2021-03-16T09:24:02Z,Add doc warnings for default SELU gain,"Fixes #24991 and provides the alternative solution suggested in #53694. Also related to #54055

Attempt to make people aware of the difference between paper and implementation of SELU gain.
",pytorch
54130,take-cheeze,pr,2021-03-17T05:48:51Z,[ONNX] Name onnx value name to satisfy C identifier,"Ref:

[Names Within a Graph](https://github.com/onnx/onnx/blob/master/docs/IR.md#names-within-a-graph)
> All names MUST adhere to C identifier syntax rules.

https://github.com/pfnet/pytorch-pfn-extras/pull/102
",pytorch
54867,take-cheeze,pr,2021-03-29T06:36:58Z,Check count_include_pad in pool shape check,"> pad should be smaller than or equal to half of kernel size

check shouldn't happen when it's false",pytorch
54872,leslie-fang-intel,pr,2021-03-29T13:21:35Z,Fix overflow issue in quantized instance_norm/layer_norm/group_norm,"Fixes https://github.com/pytorch/pytorch/issues/54837
`hsum_sq` has the overflow issue when the input image size is large such as (H,W,D) as (224,224,160). `hsum_sq` is used in the quantized instance_norm/layer_norm/group_norm.
",pytorch
55216,mrTsjolder,pr,2021-04-02T06:26:01Z,introduce gain arg for kaiming initialisation,"Fixes #54030

Introduces `gain` argument for `kaiming` initialisation and deprecates `a` and `nonlinearity`.
",pytorch
55602,shinh,pr,2021-04-08T08:23:12Z,[ONNX] Fix exporting torch.norm without axes,"When you export `torch.norm(x)`, an excception is raised:

```
==> Context: Bad node spec: input: ""1"" output: ""2"" name: ""ReduceSum_1"" op_type: ""ReduceSum"" attribute { name: ""axes"" type: INTS } attribute { name: ""keepdims"" i: 1 type: INT }
```

As it internally calls `frobenius_norm` with `dim=[]`, we
should skip setting `axes_i` when an empty list is passed.

Fixes #{issue number}
",pytorch
56269,yorkie,pr,2021-04-16T15:24:22Z,fix the readme link,"Fixes #{issue number}
",pytorch
56368,eltociear,pr,2021-04-19T09:56:16Z,Fix typo in gradcheck.py,"betwen -> between
",pytorch
56763,kbrose,pr,2021-04-23T04:34:43Z,Fix derivative of sinc at x=0,"Attempting to fix #56760

The derivative of `sinc(x)` at `x=0` should be special cased to 0.",pytorch
56972,leslie-fang-intel,pr,2021-04-27T02:04:10Z,refactor autocast to be extensible for devices,"Refer to this POC: https://github.com/pytorch/pytorch/pull/56644 and the discussion of RFC: https://github.com/pytorch/pytorch/issues/55374, here is the PR to refactor the autocast mechanism of CUDA to make it extensible for devices: such as CPU. 
",pytorch
56986,kbrose,pr,2021-04-27T03:49:28Z,Fix for derivative of sinc(x) when x is positive but very very small,"Problem arises for sinc'(x) where x != 0, but x ** 2 == 0, which happens for some very small floats.

I realized that my solution from #56763 was incomplete when I did a quick implementation using `torch.autograd.Function` and still got a `NaN` from my derivative.",pytorch
57097,leslie-fang-intel,pr,2021-04-28T05:53:07Z,test ghstack,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#57097 test ghstack**

",pytorch
57103,leslie-fang-intel,pr,2021-04-28T06:29:45Z,testgh,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#57103 testgh**

",pytorch
57104,leslie-fang-intel,pr,2021-04-28T06:30:54Z,refactor autocast to be extensible for devices,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#57104 refactor autocast to be extensible for devices**

Differential Revision: [D28094173](https://our.internmc.facebook.com/intern/diff/D28094173)",pytorch
57384,leslie-fang-intel,pr,2021-04-30T20:34:22Z,enable torch.cpu.amp.autocast,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#57384 enable torch.cpu.amp.autocast**
* #57104 refactor autocast to be extensible for devices

",pytorch
57386,leslie-fang-intel,pr,2021-04-30T20:49:32Z,enable torch.cpu.amp.autocast,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#57386 enable torch.cpu.amp.autocast**

Here is the PR for what's discussed in the RFC https://github.com/pytorch/pytorch/issues/55374 to enable the autocast for CPU device. Currently, this PR only enable BF16 as the lower precision datatype.

Changes:
1.  Enable new API `torch.cpu.amp.autocast` for autocast on CPU device: include the python API, C++ API, new Dispatchkey etc.
2.  Consolidate the implementation for each cast policy sharing between CPU and GPU devices. 
3.  Add the operation lists to corresponding cast policy for cpu autocast.

Differential Revision: [D28572219](https://our.internmc.facebook.com/intern/diff/D28572219)",pytorch
57550,shamanDevel,pr,2021-05-04T16:06:49Z,TensorIterator: documentation on the order of creation,"Adds documentation to TensorIterator and TensorIteratorConfig that outputs need to be added first before inputs.

Fixes #57343
",pytorch
57722,H1Gdev,pr,2021-05-06T11:40:21Z,[NNAPI]Add flatten in serializer.,"Fixes #50533

- Error

```
Exception: Unsupported node kind ('aten::flatten') in node %input : Tensor = aten::flatten(%x, %26, %13) # /venv/lib/python3.6/site-packages/torchvision/models/mobilenetv2.py:195:0
```
",pytorch
58527,H1Gdev,pr,2021-05-19T02:26:16Z,[Android]Removed dependency with AppCompat.,"I build using [Bazel](https://bazel.build/).

When I use `pytorch_android` in latest Android app, I get the following error due to dependencies:

```
$ bazel build //app/src/main:app 
WARNING: API level 30 specified by android_ndk_repository 'androidndk' is not available. Using latest known API level 29
INFO: Analyzed target //app/src/main:app (0 packages loaded, 0 targets configured).
INFO: Found 1 target...
ERROR: /home/H1Gdev/android-bazel-app/app/src/main/BUILD.bazel:3:15: Merging manifest for //app/src/main:app failed: (Exit 1): ResourceProcessorBusyBox failed: error executing command bazel-out/k8-opt-exec-2B5CBBC6/bin/external/bazel_tools/src/tools/android/java/com/google/devtools/build/android/ResourceProcessorBusyBox --tool MERGE_MANIFEST -- --manifest ... (remaining 11 argument(s) skipped)

Use --sandbox_debug to see verbose messages from the sandbox ResourceProcessorBusyBox failed: error executing command bazel-out/k8-opt-exec-2B5CBBC6/bin/external/bazel_tools/src/tools/android/java/com/google/devtools/build/android/ResourceProcessorBusyBox --tool MERGE_MANIFEST -- --manifest ... (remaining 11 argument(s) skipped)

Use --sandbox_debug to see verbose messages from the sandbox
Error: /home/H1Gdev/.cache/bazel/_bazel_H1Gdev/29e18157a4334967491de4cc9a879dc0/sandbox/linux-sandbox/914/execroot/__main__/app/src/main/AndroidManifest.xml:19:18-86 Error:
	Attribute application@appComponentFactory value=(androidx.core.app.CoreComponentFactory) from [@maven//:androidx_core_core] AndroidManifest.xml:19:18-86
	is also present at [@maven//:com_android_support_support_compat] AndroidManifest.xml:19:18-91 value=(android.support.v4.app.CoreComponentFactory).
	Suggestion: add 'tools:replace=""android:appComponentFactory""' to <application> element at AndroidManifest.xml:5:5-19:19 to override.
May 19, 2021 10:45:03 AM com.google.devtools.build.android.ManifestMergerAction main
SEVERE: Error during merging manifests
com.google.devtools.build.android.AndroidManifestProcessor$ManifestProcessingException: Manifest merger failed : Attribute application@appComponentFactory value=(androidx.core.app.CoreComponentFactory) from [@maven//:androidx_core_core] AndroidManifest.xml:19:18-86
	is also present at [@maven//:com_android_support_support_compat] AndroidManifest.xml:19:18-91 value=(android.support.v4.app.CoreComponentFactory).
	Suggestion: add 'tools:replace=""android:appComponentFactory""' to <application> element at AndroidManifest.xml:5:5-19:19 to override.
	at com.google.devtools.build.android.AndroidManifestProcessor.mergeManifest(AndroidManifestProcessor.java:186)
	at com.google.devtools.build.android.ManifestMergerAction.main(ManifestMergerAction.java:217)
	at com.google.devtools.build.android.ResourceProcessorBusyBox$Tool$5.call(ResourceProcessorBusyBox.java:93)
	at com.google.devtools.build.android.ResourceProcessorBusyBox.processRequest(ResourceProcessorBusyBox.java:233)
	at com.google.devtools.build.android.ResourceProcessorBusyBox.main(ResourceProcessorBusyBox.java:177)

Warning: 
See http://g.co/androidstudio/manifest-merger for more information about the manifest merger.
Target //app/src/main:app failed to build
Use --verbose_failures to see the command lines of failed build steps.
INFO: Elapsed time: 2.221s, Critical Path: 1.79s
INFO: 2 processes: 2 internal.
FAILED: Build did NOT complete successfully
```

This is due to conflict between `AndroidX` and `Support Library` on which `pytorch_android_torch` depends.
(In the case of `Gradle`, it is avoided by `android.useAndroidX`.)

I created [Android application](https://github.com/H1Gdev/android-bazel-app) for comparison.

At first, I updated `AppCompat` from `Support Library` to `AndroidX`, but `pytorch_android` and `pytorch_android_torchvision` didn't seem to need any dependencies, so I removed dependencies.",pytorch
58728,H1Gdev,pr,2021-05-21T04:31:00Z,Fix typo.,"Fix typo in docs and comments.
",pytorch
58799,H1Gdev,pr,2021-05-22T03:50:10Z,[Android]Removed dependency with v7 AppCompat.,"Ref. #58527
",pytorch
59195,leslie-fang-intel,pr,2021-05-31T06:05:23Z,Vectorize the softmax calculation when not along the last dim,"Currently, if we do softmax which are not along the last dim, the calculation will fall to a [scalar version](https://github.com/pytorch/pytorch/blob/d417a094f398f1c4efd7f818b14b8471a597fbcc/aten/src/ATen/native/SoftMax.cpp#L14-L64).  And we find actually we have the chance to vectorize the calculation along the inner_size dim.

Changes we made:

- Use vectorized softmax_kernel instead of host_softmax when not along the last dim.

Performance data on 28 cores' Intel 8280 CPU when the Input size is [32, 81, 15130] and do softmax along the second dim(81).

- FP32 Baseline: 24.67 ms
- FP32 optimized: 9.2 ms",pytorch
59476,sbrodehl,pr,2021-06-04T20:18:15Z,"Make `LR scheduler` stub complete, including `OneCycleLR` and class attributes.","This PR completes the stub file for lr scheduler and includes a previously missing scheduler, namely `OneCycleLR, and adds additional class attributes and methods for all lr scheduler.
",pytorch
59532,take-cheeze,pr,2021-06-07T03:32:50Z,Fix error message formatting in _make_grads,"- TORCH_CHECK doesn't handle printf style format and it will output like: `got %ld tensors and %ld gradients21`
- `got 2 tensors and 1 gradients` should be the expected message for this",pytorch
59703,wbaek,pr,2021-06-09T14:26:30Z,typofix (torch.zero to torch.zeros) in docstring,,pytorch
59716,willfrey,pr,2021-06-09T16:49:20Z,Explicitly import functional into the torch.nn namespace,"The `torch.nn.functional` module is not currently imported into the `torch.nn` namespace. This causes Pylance, at a minimum, to complain about it not being a known member.

This should not add any overhead because `torch.nn.functional` is being imported implicitly in these two common scenarios, at least.

```py3
import torch

assert ""functional"" in dir(torch.nn)
```

```py3
from torch import nn

assert ""functional"" in dir(nn)
```

This change adds an explicit import.
",pytorch
60046,kbrose,pr,2021-06-15T22:23:04Z,Add verbose parameter to lr_scheduler type hints,"Without this, you get a type error when using `lr_scheduler.<some scheduler>(..., verbose=True)`",pytorch
60371,leslie-fang-intel,pr,2021-06-21T15:10:17Z,optimize non lastdim softmax bf16,"Here is the PR to enable the softmax calculation with data type of `bfloat16` when not along the last dim.
* Use bf16 specialization for forward calculation to reduce the bf16/fp32 cast in vec template.
* Release the bf16 limitation for backward calculation.
",pytorch
60513,take-cheeze,pr,2021-06-23T05:12:28Z,Expose onnx_shape_inference option in torch.onnx.export,Some model export fails when it's `True` so I need this for a workaround,pytorch
60729,take-cheeze,pr,2021-06-25T08:05:53Z,Fix missing spaces in error of constant_pad_nd,,pytorch
62528,leslie-fang-intel,pr,2021-07-31T03:48:20Z,Enable jit trace in autocast,"In this PR, we want to exclude these 2 cases in the `Autocast` weight cache usages:

- Using `torch.jit.trace` under the `Autocast` 
As report in https://github.com/pytorch/pytorch/issues/50231 and several other discussions, using `torch.jit.trace` under the `Autocast`, the trace process would hit Autocast's weight cache and fails. So we should disable weight cache under the trace process.
- Using `Autocast` with `Grad mode`

  - Usually we are using `Grad mode` for training. Since in the training phase, the weight will change in every step. So we doesn't need to cache the weight.
  - For the recommended `Autocast` training case in the [doc](https://pytorch.org/docs/stable/amp.html), `Autocast` will clear the cache every step leaving the context. We should disable it to save the clear operations.
    ```
    model = Net().cuda()
    optimizer = optim.SGD(model.parameters(), ...)
    
    for input, target in data:
        optimizer.zero_grad()
        with autocast():
            output = model(input)
            loss = loss_fn(output, target)
        loss.backward()
        optimizer.step()
    ```
 

",pytorch
62691,hanton,pr,2021-08-03T23:07:11Z,[iOS] Add podspec for libTorch-lite nightly build,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #62691

Differential Revision: [D30090760](https://our.internmc.facebook.com/intern/diff/D30090760)",pytorch
62855,hanton,pr,2021-08-05T22:34:13Z,[iOS] enable Metal in the nightly build,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #62855

Differential Revision: [D30174151](https://our.internmc.facebook.com/intern/diff/D30174151)",pytorch
62984,hanton,pr,2021-08-09T18:54:04Z,[DO NOT MERGE][Test] enable Metal in the iOS nightly build,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #62984

",pytorch
63045,kbrose,pr,2021-08-10T20:44:24Z,Add verbose parameter to lr_scheduler type hints,"Re-open of https://github.com/pytorch/pytorch/pull/60046 which stalled out, gained merge conflicts, and I had since deleted my fork of pytorch.

In the current version of pytorch, you get a type error when using `lr_scheduler.<some scheduler>(..., verbose=True)` even though this is allowed by the code. This MR results in no type error, as expected.",pytorch
63055,hanton,pr,2021-08-11T01:17:52Z,[DO NOT MERGE][Test] update iOS nightly build podspec file to CocoaPods,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #63055

",pytorch
63132,leslie-fang-intel,pr,2021-08-12T05:37:24Z,add subtract of max and testcase,"As discussed here https://github.com/pytorch/pytorch/pull/62897, in the path of BF16/non-last-dim Softmax, we miss the subtractions of max value which will cause the overflow in the `exp()` calculation when the value of input tensor is large, such as `1000.0`.
To avoid this issue, we add the subtractions of max value and the corresponding test cases in this PR.

Note w/o subtractions of max value(accidental reverts or changes), we will get the underlying error message of the test case
```
AssertionError: False is not true : Tensors failed to compare as equal!With rtol=0.05 and atol=0.05, found 103984 element(s) (out of 126720) whose difference(s) exceeded the margin of error (including 103984 nan comparisons). The greatest difference was nan (0.0 vs. nan), which occurred at index (0, 0, 0, 1).
```
",pytorch
63237,hanton,pr,2021-08-13T17:14:30Z,"[iOS] Add podspec for libTorch-lite nightly build""","Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #63237

",pytorch
63239,hanton,pr,2021-08-13T17:31:01Z,[iOS] Add `LibTorch-Lite-Nightly` pod,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #63239

Differential Revision: [D30315690](https://our.internmc.facebook.com/intern/diff/D30315690)",pytorch
63473,hmaarrfk,pr,2021-08-18T11:58:34Z,Add const keyword in jit/python/init.cpp,"The missing `const` keywords are appearing as errors in compilation for pypy builds on conda-forge
https://github.com/conda-forge/pytorch-cpu-feedstock/pull/66
",pytorch
63534,leslie-fang-intel,pr,2021-08-18T23:55:43Z,add operation list for AutocastCPU,"In this PR:
* We have changed the default dtype of `AutocastCPU` from `float16` to `bfloat16` as discussed here `https://github.com/pytorch/pytorch/pull/61002`
* We also update the operation list which needs casting to `lower_precision_fp` or `float32`.

Stack from [ghstack](https://github.com/ezyang/ghstack):
* #63552
* __->__ #63534

Differential Revision: [D30644914](https://our.internmc.facebook.com/intern/diff/D30644914)",pytorch
63552,leslie-fang-intel,pr,2021-08-19T07:00:17Z,Allow disabling cache in autocast (automatic mixed precision),"In this PR, we want to exclude these 2 cases in the `Autocast` weight cache usages:

- Using `torch.jit.trace` under the `Autocast` 
As report in https://github.com/pytorch/pytorch/issues/50231 and several other discussions, using `torch.jit.trace` under the `Autocast`, the trace process would hit Autocast's weight cache and fails. So we should disable weight cache under the trace process.
- Using `Autocast` with `Grad mode`

  - Usually we are using `Grad mode` for training. Since in the training phase, the weight will change in every step. So we doesn't need to cache the weight.
  - For the recommended `Autocast` training case in the [doc](https://pytorch.org/docs/stable/amp.html), `Autocast` will clear the cache every step leaving the context. We should disable it to save the clear operations.
    ```
    model = Net().cuda()
    optimizer = optim.SGD(model.parameters(), ...)
    
    for input, target in data:
        optimizer.zero_grad()
        with autocast():
            output = model(input)
            loss = loss_fn(output, target)
        loss.backward()
        optimizer.step()
    ```

Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #63552

Differential Revision: [D30644913](https://our.internmc.facebook.com/intern/diff/D30644913)",pytorch
63718,hanton,pr,2021-08-21T00:10:19Z,[OSS] Enable Metal in PyTorch MacOS nightly builds,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #63718

Differential Revision: [D30593167](https://our.internmc.facebook.com/intern/diff/D30593167)",pytorch
63814,hanton,pr,2021-08-23T22:39:26Z,[Test] run on all branch,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #63814
* #63718

",pytorch
64455,chenrui333,pr,2021-09-02T22:19:12Z,build: bump bazel to 4.2.1,,pytorch
67028,hanton,pr,2021-10-21T16:34:38Z,[DO NOT MERGE] iOS 1.10 lite binary push,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #67028

",pytorch
67033,hanton,pr,2021-10-21T18:25:56Z,[DO NOT MERGE] iOS 1.10 full jit binary push,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #67033
* #67028

",pytorch
67058,hanton,pr,2021-10-21T23:11:45Z,[iOS] Bump up iOS CocoaPods version to 1.10.0,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #67058

Differential Revision: [D31846445](https://our.internmc.facebook.com/intern/diff/D31846445)",pytorch
68435,frgfm,pr,2021-11-16T16:45:09Z,docs: Added Union to supported types in documentation,"This PR simply updates the documentation following up on https://github.com/pytorch/pytorch/pull/64234, by adding `Union` as a supported type.

Any feedback is welcome!

cc @ansley @albanD @gmagogsfm ",pytorch
68567,leslie-fang-intel,pr,2021-11-18T02:47:04Z,add autocast cpu doc,"As discussed in https://github.com/pytorch/pytorch/issues/55374#issuecomment-968333614, here we update the cpu autocast operation list in autocast API document.
",pytorch
69341,hanton,pr,2021-12-03T01:58:35Z,[iOS] Add LibTorch nightly build,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* __->__ #69341

Differential Revision: [D32901836](https://our.internmc.facebook.com/intern/diff/D32901836)",pytorch
70494,JimEverest,pr,2021-12-29T15:18:07Z,fix typos in torch/csrc/deploy/README.md,"Fixes typo in torch/csrc/deploy/README.md
",pytorch
70571,ganler,pr,2022-01-03T04:50:03Z,fix: onnx PReLU unidirectional broadcasting,"Fixes https://github.com/pytorch/pytorch/issues/70570
",pytorch
70584,ganler,pr,2022-01-03T18:13:40Z,fix: clip-onnx spec 9 & 11,"clip-v6 and clip-v9 only support float(16/32/64) as inputs such that prior implementation will make exported `clamp(int_min, int_max)` fail in ONNXRuntime. 

![image](https://user-images.githubusercontent.com/38074777/147964382-23d8e173-8de4-4b26-be19-c165ee419b4a.png)

To fix it, use the ""cast-clip-cast"" pattern as a workaround.

cc: @peterbell10 @BowenBao ",pytorch
71193,code-review-doctor,pr,2022-01-12T00:12:59Z,Remove unwanted comma,"Fixes #70611
",pytorch
